"","Customer.ID","Name","Surname","Gender","Age","Region","Job.Classification","Date.Joined","Balance"
"3293",200003293,"Anthony","Morrison","Male",47,"Scotland","Blue Collar","21.Nov.15",5875.97
"3294",200003294,"Brandon","Lee","Male",55,"Scotland","Blue Collar","21.Nov.15",71276.7
"3295",200003295,"Jake","Ball","Male",51,"Scotland","Other","21.Nov.15",37322.47
"3296",200003296,"Ryan","Ince","Male",26,"Scotland","Blue Collar","21.Nov.15",39625.37
"3297",200003297,"Jake","Randall","Male",54,"Scotland","Blue Collar","21.Nov.15",7410.73
"3298",200003298,"Sonia","Cameron","Female",53,"Scotland","Other","21.Nov.15",466.01
"3305",200003305,"Melanie","Baker","Female",45,"Scotland","Other","22.Nov.15",6176.99
"3306",200003306,"Sam","Roberts","Male",35,"Scotland","Other","22.Nov.15",33575.8
"3318",200003318,"David","Mackenzie","Male",50,"Scotland","Other","23.Nov.15",57632.39
"3336",200003336,"Kevin","Stewart","Male",53,"Scotland","Other","24.Nov.15",37425.23
"3337",200003337,"Joanne","Churchill","Female",48,"Scotland","Other","24.Nov.15",35190.96
"3338",200003338,"Colin","Nolan","Male",60,"Scotland","Blue Collar","24.Nov.15",52742.54
"3339",200003339,"Colin","Fisher","Male",55,"Scotland","Other","24.Nov.15",24030.97
"3340",200003340,"Piers","Anderson","Male",59,"Scotland","Blue Collar","24.Nov.15",64210.63
"3341",200003341,"Blake","Morrison","Male",46,"Scotland","Blue Collar","24.Nov.15",99396.23
"3351",200003351,"Carolyn","Manning","Female",54,"Scotland","White Collar","25.Nov.15",21953.02
"3352",200003352,"Jack","Scott","Male",43,"Scotland","Blue Collar","25.Nov.15",33234.66
"3353",200003353,"Kevin","Quinn","Male",55,"Scotland","Blue Collar","25.Nov.15",59957.08
"3354",200003354,"Thomas","Langdon","Male",48,"Scotland","Blue Collar","25.Nov.15",28118.54
"3366",200003366,"Nathan","Pullman","Male",44,"Scotland","Other","26.Nov.15",28479.92
"3367",200003367,"Eric","Welch","Male",47,"Scotland","Blue Collar","26.Nov.15",21736.04
"3399",200003399,"Alison","Stewart","Female",44,"Scotland","Other","27.Nov.15",59401.58
"3400",200003400,"Piers","Short","Male",52,"Scotland","Other","27.Nov.15",48602.47
"3401",200003401,"Angela","Butler","Female",47,"Scotland","Other","27.Nov.15",97165.43
"3402",200003402,"Peter","Dickens","Male",47,"Scotland","Blue Collar","27.Nov.15",22946.04
"3403",200003403,"Irene","Wilson","Female",61,"Scotland","Blue Collar","27.Nov.15",1409.52
"3404",200003404,"Michael","Terry","Male",49,"Scotland","Blue Collar","27.Nov.15",10315.47
"3405",200003405,"Sebastian","Paterson","Male",63,"Scotland","Blue Collar","27.Nov.15",36409.2
"3406",200003406,"Benjamin","Hill","Male",32,"Scotland","Blue Collar","27.Nov.15",21454.76
"3407",200003407,"Sam","Wilson","Male",61,"Scotland","Blue Collar","27.Nov.15",20606.21
"3424",200003424,"Abigail","Blake","Female",50,"Scotland","White Collar","28.Nov.15",39460.72
"3425",200003425,"Rachel","Allan","Female",33,"Scotland","White Collar","28.Nov.15",422.94
"3426",200003426,"Alan","Harris","Male",53,"Scotland","Other","28.Nov.15",53354.74
"3427",200003427,"Anthony","Mills","Male",51,"Scotland","Other","28.Nov.15",32712.76
"3428",200003428,"Dan","Morgan","Male",61,"Scotland","Blue Collar","28.Nov.15",42862.41
"3439",200003439,"Phil","Mathis","Male",54,"Scotland","Other","29.Nov.15",71935.8
"3440",200003440,"Owen","Fisher","Male",61,"Scotland","Blue Collar","29.Nov.15",23509.64
"3441",200003441,"William","Harris","Male",42,"Scotland","Blue Collar","29.Nov.15",29640.92
"3459",200003459,"Diana","Nash","Female",55,"Scotland","White Collar","30.Nov.15",67876.94
"3460",200003460,"Leonard","Cameron","Male",51,"Scotland","Other","30.Nov.15",4573.26
"3461",200003461,"Claire","Edmunds","Female",56,"Scotland","Other","30.Nov.15",4111.03
"3462",200003462,"Gavin","Welch","Male",44,"Scotland","White Collar","30.Nov.15",38971.83
"3463",200003463,"Luke","Black","Male",49,"Scotland","Other","30.Nov.15",71307.31
"3464",200003464,"Megan","Peters","Female",58,"Scotland","Other","30.Nov.15",77504.67
"3476",200003476,"Deirdre","Morgan","Female",42,"Scotland","Other","01.Dec.15",9013.24
"3477",200003477,"Julia","Roberts","Female",46,"Scotland","Other","01.Dec.15",27886.21
"3478",200003478,"Leonard","Ince","Male",43,"Scotland","Blue Collar","01.Dec.15",53739.25
"3492",200003492,"Isaac","Springer","Male",57,"Scotland","Other","02.Dec.15",87348.99
"3493",200003493,"Jane","Quinn","Female",53,"Scotland","White Collar","02.Dec.15",8313.3
"3494",200003494,"Jason","Hemmings","Male",48,"Scotland","Blue Collar","02.Dec.15",5703.79
"3495",200003495,"Jake","Abraham","Male",54,"Scotland","Other","02.Dec.15",34664
"3496",200003496,"Owen","Rampling","Male",43,"Scotland","Blue Collar","02.Dec.15",30216.11
"3521",200003521,"Isaac","Langdon","Male",51,"Scotland","Blue Collar","03.Dec.15",8142.18
"3522",200003522,"John","Rees","Male",52,"Scotland","White Collar","03.Dec.15",105810.79
"3523",200003523,"Keith","Poole","Male",47,"Scotland","Blue Collar","03.Dec.15",5520.69
"3524",200003524,"Dominic","Taylor","Male",42,"Scotland","Other","03.Dec.15",35698.04
"3525",200003525,"Blake","North","Male",54,"Scotland","Blue Collar","03.Dec.15",1473.57
"3526",200003526,"Ava","Jones","Female",52,"Scotland","Other","03.Dec.15",61901.62
"3527",200003527,"Amanda","Bower","Female",53,"Scotland","Other","03.Dec.15",36741.01
"3528",200003528,"Yvonne","Ellison","Female",41,"Scotland","Other","03.Dec.15",10473.35
"3529",200003529,"Sue","Underwood","Female",32,"Scotland","Other","03.Dec.15",37920.84
"3530",200003530,"Dylan","Clark","Male",27,"Scotland","Blue Collar","03.Dec.15",73359.1
"3531",200003531,"Jacob","Paterson","Male",46,"Scotland","Blue Collar","03.Dec.15",61806.36
"3532",200003532,"Olivia","Baker","Female",47,"Scotland","Other","03.Dec.15",34391.3
"3533",200003533,"Steven","Ince","Male",50,"Scotland","White Collar","03.Dec.15",30166.99
"3540",200003540,"Nathan","Ogden","Male",57,"Scotland","Blue Collar","04.Dec.15",5042.52
"3541",200003541,"Julian","Burgess","Male",37,"Scotland","Other","04.Dec.15",61009.63
"3542",200003542,"Harry","Sharp","Male",35,"Scotland","Blue Collar","04.Dec.15",37041.11
"3543",200003543,"Christian","Pullman","Male",50,"Scotland","Other","04.Dec.15",78992.92
"3544",200003544,"Kevin","Harris","Male",57,"Scotland","Blue Collar","04.Dec.15",46060.29
"3545",200003545,"Joan","Avery","Female",41,"Scotland","White Collar","04.Dec.15",4833.02
"3546",200003546,"Gavin","Duncan","Male",56,"Scotland","Other","04.Dec.15",6887.34
"3547",200003547,"David","Hemmings","Male",40,"Scotland","Blue Collar","04.Dec.15",43604.8
"3548",200003548,"Megan","Dyer","Female",51,"Scotland","Other","04.Dec.15",58682.58
"3559",200003559,"Phil","Powell","Male",37,"Scotland","Blue Collar","05.Dec.15",12500.3
"3560",200003560,"Yvonne","Davidson","Female",42,"Scotland","Other","05.Dec.15",80857.57
"3561",200003561,"Stephen","McDonald","Male",30,"Scotland","White Collar","05.Dec.15",31231.03
"3562",200003562,"Leonard","Mackenzie","Male",48,"Scotland","Blue Collar","05.Dec.15",11862.81
"3563",200003563,"Andrew","Kerr","Male",38,"Scotland","Other","05.Dec.15",48778.81
"3564",200003564,"Ava","Piper","Female",58,"Scotland","White Collar","05.Dec.15",22024
"3565",200003565,"Tim","Graham","Male",48,"Scotland","Other","05.Dec.15",21734.65
"3566",200003566,"Amelia","Fraser","Female",46,"Scotland","Other","05.Dec.15",22847.37
"3567",200003567,"Evan","Mills","Male",48,"Scotland","White Collar","05.Dec.15",81531.27
"3568",200003568,"Stephanie","Cornish","Female",41,"Scotland","Other","05.Dec.15",8910.56
"3578",200003578,"Caroline","Stewart","Female",35,"Scotland","Other","06.Dec.15",5897.92
"3579",200003579,"Dan","Turner","Male",48,"Scotland","Blue Collar","06.Dec.15",50224.02
"3580",200003580,"Keith","Graham","Male",61,"Scotland","Blue Collar","06.Dec.15",11242.54
"3581",200003581,"Owen","Glover","Male",51,"Scotland","Blue Collar","06.Dec.15",50865.75
"3582",200003582,"Tim","Stewart","Male",49,"Scotland","Blue Collar","06.Dec.15",1018.95
"3583",200003583,"Richard","Bond","Male",48,"Scotland","Other","06.Dec.15",65535.05
"3604",200003604,"Rebecca","Mathis","Female",46,"Scotland","Other","07.Dec.15",43705.96
"3605",200003605,"Fiona","Vaughan","Female",49,"Scotland","Other","07.Dec.15",47764.94
"3606",200003606,"Gordon","Walsh","Male",60,"Scotland","Other","07.Dec.15",64373.74
"3607",200003607,"Molly","Cameron","Female",46,"Scotland","Other","07.Dec.15",79599.33
"3608",200003608,"Angela","Sharp","Female",57,"Scotland","White Collar","07.Dec.15",26794.48
"3609",200003609,"Connor","Parr","Male",39,"Scotland","Other","07.Dec.15",74775.98
"3610",200003610,"Paul","Sharp","Male",33,"Scotland","Blue Collar","07.Dec.15",45820.39
"3611",200003611,"Madeleine","Forsyth","Female",48,"Scotland","Other","07.Dec.15",63490.36
"3612",200003612,"Hannah","Slater","Female",56,"Scotland","Blue Collar","07.Dec.15",32792.43
"3617",200003617,"Kevin","Knox","Male",45,"Scotland","White Collar","08.Dec.15",89524.95
"3618",200003618,"Lillian","Wilkins","Female",49,"Scotland","Other","08.Dec.15",38447.9
"3619",200003619,"Nicholas","Alsop","Male",48,"Scotland","Other","08.Dec.15",43730.24
"3620",200003620,"Stewart","Sharp","Male",44,"Scotland","Blue Collar","08.Dec.15",65358.53
"3623",200003623,"Anne","Chapman","Female",54,"Scotland","Other","09.Dec.15",43204.63
"3624",200003624,"Harry","Mathis","Male",48,"Scotland","White Collar","09.Dec.15",71225.87
"3625",200003625,"Brian","Burgess","Male",43,"Scotland","Blue Collar","09.Dec.15",29782.79
"3626",200003626,"Isaac","Hamilton","Male",52,"Scotland","Other","09.Dec.15",13622.87
"3645",200003645,"Adrian","Forsyth","Male",52,"Scotland","Blue Collar","10.Dec.15",69036.02
"3646",200003646,"Keith","Young","Male",58,"Scotland","Other","10.Dec.15",28310.16
"3647",200003647,"James","Wallace","Male",47,"Scotland","Other","10.Dec.15",54547.24
"3648",200003648,"Jason","Young","Male",40,"Scotland","Other","10.Dec.15",9554.52
"3649",200003649,"Lillian","Vaughan","Female",53,"Scotland","Other","10.Dec.15",81863.36
"3650",200003650,"Thomas","Fraser","Male",51,"Scotland","Blue Collar","10.Dec.15",5018.31
"3651",200003651,"Blake","Jackson","Male",63,"Scotland","Blue Collar","10.Dec.15",36281.44
"3652",200003652,"Kylie","Quinn","Female",49,"Scotland","Other","10.Dec.15",49277
"3653",200003653,"Connor","Gray","Male",54,"Scotland","Blue Collar","10.Dec.15",108968.26
"3661",200003661,"Keith","Reid","Male",20,"Scotland","Blue Collar","11.Dec.15",3715.81
"3662",200003662,"Mary","Young","Female",50,"Scotland","Other","11.Dec.15",67803.35
"3663",200003663,"Kevin","Hill","Male",47,"Scotland","Blue Collar","11.Dec.15",11644.61
"3674",200003674,"Emily","Russell","Female",54,"Scotland","Other","12.Dec.15",34767.58
"3675",200003675,"Lucas","Wright","Male",44,"Scotland","Blue Collar","12.Dec.15",60052.58
"3676",200003676,"Christopher","Mitchell","Male",57,"Scotland","Blue Collar","12.Dec.15",78221.89
"3677",200003677,"Anthony","Lewis","Male",64,"Scotland","Blue Collar","12.Dec.15",48456.48
"3691",200003691,"Una","McDonald","Female",53,"Scotland","Other","13.Dec.15",47265.41
"3692",200003692,"Edward","Pullman","Male",52,"Scotland","White Collar","13.Dec.15",14788.77
"3693",200003693,"Christopher","Churchill","Male",37,"Scotland","Blue Collar","13.Dec.15",4368.71
"3694",200003694,"Christopher","Graham","Male",39,"Scotland","Blue Collar","13.Dec.15",37602.39
"3695",200003695,"Dylan","Parr","Male",49,"Scotland","Other","13.Dec.15",40878.43
"3696",200003696,"Ian","Hamilton","Male",48,"Scotland","Other","13.Dec.15",46551.52
"3697",200003697,"Adrian","Alsop","Male",52,"Scotland","Blue Collar","13.Dec.15",19297.55
"3698",200003698,"Harry","Martin","Male",50,"Scotland","Blue Collar","13.Dec.15",20655.58
"3699",200003699,"Phil","Carr","Male",48,"Scotland","Blue Collar","13.Dec.15",11035
"3700",200003700,"Lucas","Cornish","Male",54,"Scotland","Blue Collar","13.Dec.15",26905.37
"3701",200003701,"Donna","Powell","Female",53,"Scotland","Other","13.Dec.15",71809.45
"3702",200003702,"Jake","Alsop","Male",47,"Scotland","Other","13.Dec.15",37150.04
"3703",200003703,"Deirdre","Mitchell","Female",28,"Scotland","Other","13.Dec.15",33797.54
"3717",200003717,"Austin","Blake","Male",38,"Scotland","Other","14.Dec.15",7218.79
"3718",200003718,"Boris","Russell","Male",38,"Scotland","Other","14.Dec.15",54828.36
"3719",200003719,"Michael","Sanderson","Male",48,"Scotland","Blue Collar","14.Dec.15",32412.76
"3720",200003720,"Owen","Slater","Male",49,"Scotland","Other","14.Dec.15",19921.89
"3721",200003721,"Victor","Arnold","Male",57,"Scotland","Blue Collar","14.Dec.15",12857.71
"3722",200003722,"Joseph","Watson","Male",37,"Scotland","Blue Collar","14.Dec.15",9217.66
"3723",200003723,"Blake","Watson","Male",61,"Scotland","Blue Collar","14.Dec.15",42052.1
"3739",200003739,"Victor","Robertson","Male",57,"Scotland","Blue Collar","15.Dec.15",63027.96
"3740",200003740,"Chloe","Robertson","Female",42,"Scotland","Blue Collar","15.Dec.15",15178.11
"3741",200003741,"James","Reid","Male",49,"Scotland","Other","15.Dec.15",85903.66
"3766",200003766,"Olivia","Mackay","Female",60,"Scotland","Other","16.Dec.15",67913.86
"3767",200003767,"Alexandra","Powell","Female",40,"Scotland","Other","16.Dec.15",16469.27
"3768",200003768,"Isaac","McGrath","Male",56,"Scotland","Blue Collar","16.Dec.15",93164.29
"3769",200003769,"Leonard","Carr","Male",61,"Scotland","Other","16.Dec.15",55421.45
"3770",200003770,"Kimberly","Thomson","Female",55,"Scotland","Blue Collar","16.Dec.15",33460.57
"3771",200003771,"Dylan","Lee","Male",25,"Scotland","Blue Collar","16.Dec.15",12294.54
"3772",200003772,"Leonard","Miller","Male",53,"Scotland","Blue Collar","16.Dec.15",114059.89
"3773",200003773,"Trevor","Tucker","Male",43,"Scotland","Blue Collar","16.Dec.15",44371.75
"3774",200003774,"Dylan","Walker","Male",51,"Scotland","Blue Collar","16.Dec.15",54174.88
"3790",200003790,"Mary","White","Female",49,"Scotland","Other","17.Dec.15",7873.92
"3791",200003791,"Bernadette","Davidson","Female",49,"Scotland","Other","17.Dec.15",5981.41
"3792",200003792,"Michael","Forsyth","Male",54,"Scotland","Blue Collar","17.Dec.15",25766.83
"3793",200003793,"Sophie","Glover","Female",55,"Scotland","Other","17.Dec.15",100995.05
"3794",200003794,"Carl","Kerr","Male",60,"Scotland","Blue Collar","17.Dec.15",22118.93
"3795",200003795,"Richard","Mills","Male",48,"Scotland","Blue Collar","17.Dec.15",2840.77
"3796",200003796,"Anthony","Anderson","Male",48,"Scotland","Other","17.Dec.15",54607.76
"3801",200003801,"Jasmine","Davies","Female",54,"Scotland","Other","18.Dec.15",61439.56
"3802",200003802,"Rose","McGrath","Female",46,"Scotland","White Collar","18.Dec.15",10394.28
"3803",200003803,"Wendy","Alsop","Female",44,"Scotland","Other","18.Dec.15",60444.7
"3821",200003821,"Cameron","Parsons","Male",45,"Scotland","Blue Collar","19.Dec.15",2583.75
"3822",200003822,"Matt","Murray","Male",53,"Scotland","White Collar","19.Dec.15",43361.73
"3823",200003823,"Jason","Gibson","Male",42,"Scotland","Other","19.Dec.15",30923.4
"3824",200003824,"Stephanie","Simpson","Female",42,"Scotland","Other","19.Dec.15",56135.18
"3825",200003825,"Harry","Nolan","Male",58,"Scotland","Blue Collar","19.Dec.15",10235.19
"3839",200003839,"William","Lewis","Male",49,"Scotland","Other","20.Dec.15",44251.15
"3840",200003840,"Alison","Allan","Female",46,"Scotland","Other","20.Dec.15",15479.42
"3841",200003841,"Trevor","Avery","Male",46,"Scotland","Blue Collar","20.Dec.15",87484.96
"3842",200003842,"Christopher","Hart","Male",54,"Scotland","Blue Collar","20.Dec.15",8216.23
"3843",200003843,"Colin","Mackenzie","Male",39,"Scotland","Blue Collar","20.Dec.15",177.28
"3844",200003844,"Penelope","Langdon","Female",42,"Scotland","Other","20.Dec.15",1063.2
"3857",200003857,"Joshua","Morrison","Male",50,"Scotland","Blue Collar","21.Dec.15",37788.14
"3858",200003858,"Ruth","Carr","Female",43,"Scotland","Other","21.Dec.15",3297.32
"3859",200003859,"Jonathan","Cornish","Male",33,"Scotland","White Collar","21.Dec.15",655.36
"3860",200003860,"Joe","Welch","Male",61,"Scotland","Blue Collar","21.Dec.15",36149.33
"3861",200003861,"Eric","Hamilton","Male",56,"Scotland","Blue Collar","21.Dec.15",740.2
"3862",200003862,"Nathan","Turner","Male",42,"Scotland","Blue Collar","21.Dec.15",41989.44
"3863",200003863,"Owen","Ball","Male",54,"Scotland","Blue Collar","21.Dec.15",29769.98
"3870",200003870,"Diana","MacLeod","Female",60,"Scotland","Other","22.Dec.15",28541.14
"3871",200003871,"Mary","Robertson","Female",44,"Scotland","Other","22.Dec.15",14635.36
"3897",200003897,"Paul","Abraham","Male",48,"Scotland","Blue Collar","23.Dec.15",2991.66
"3898",200003898,"William","Vance","Male",58,"Scotland","Blue Collar","23.Dec.15",11925.05
"3899",200003899,"Liam","Duncan","Male",53,"Scotland","Blue Collar","23.Dec.15",680.55
"3900",200003900,"Victor","Gray","Male",30,"Scotland","Other","23.Dec.15",26818.45
"3901",200003901,"Paul","Ince","Male",45,"Scotland","Blue Collar","23.Dec.15",3052.4
"3902",200003902,"Sally","Springer","Female",56,"Scotland","Other","23.Dec.15",66211.28
"3903",200003903,"Lily","Mackay","Female",37,"Scotland","Other","23.Dec.15",59655.79
"3904",200003904,"Dorothy","Davidson","Female",57,"Scotland","Other","23.Dec.15",38534.15
"3905",200003905,"Joshua","Rutherford","Male",44,"Scotland","Blue Collar","23.Dec.15",4611.45
"3906",200003906,"Donna","Baker","Female",58,"Scotland","Other","23.Dec.15",59941.68
"3907",200003907,"Evan","Welch","Male",56,"Scotland","Other","23.Dec.15",76278.37
"3923",200003923,"Benjamin","Hodges","Male",53,"Scotland","Blue Collar","24.Dec.15",31253.69
"3924",200003924,"Liam","Ogden","Male",34,"Scotland","Blue Collar","24.Dec.15",29320.71
"3925",200003925,"Katherine","Smith","Female",54,"Scotland","Other","24.Dec.15",12121.66
"3926",200003926,"Joshua","Paige","Male",41,"Scotland","Blue Collar","24.Dec.15",87116.58
"3936",200003936,"Leonard","Avery","Male",51,"Scotland","Blue Collar","25.Dec.15",5038.58
"3937",200003937,"Jake","Fisher","Male",49,"Scotland","Blue Collar","25.Dec.15",342.64
"3938",200003938,"Robert","Bond","Male",48,"Scotland","White Collar","25.Dec.15",3678.99
"3939",200003939,"Angela","Davies","Female",39,"Scotland","Other","25.Dec.15",47002.22
"3940",200003940,"Jason","Wilson","Male",59,"Scotland","Blue Collar","25.Dec.15",17674.35
"3941",200003941,"Joshua","Sutherland","Male",59,"Scotland","Other","25.Dec.15",2114.65
"3953",200003953,"Alexandra","Young","Female",52,"Scotland","Other","26.Dec.15",94197.01
"3954",200003954,"Christopher","Langdon","Male",56,"Scotland","Other","26.Dec.15",35180.1
"3955",200003955,"John","Lyman","Male",53,"Scotland","Blue Collar","26.Dec.15",6989.48
"3968",200003968,"Joanne","Hughes","Female",51,"Scotland","Other","27.Dec.15",6555.97
"3969",200003969,"Bella","Smith","Female",37,"Scotland","Other","27.Dec.15",29666.2
"3970",200003970,"Jacob","Grant","Male",58,"Scotland","Other","27.Dec.15",18189.63
"3971",200003971,"Jacob","Henderson","Male",52,"Scotland","Blue Collar","27.Dec.15",83783.18
"3972",200003972,"Dylan","Taylor","Male",42,"Scotland","Blue Collar","27.Dec.15",43693.07
"3979",200003979,"Luke","Berry","Male",49,"Scotland","Blue Collar","28.Dec.15",48950
"3980",200003980,"Caroline","Churchill","Female",44,"Scotland","Other","28.Dec.15",10268.99
"3981",200003981,"Elizabeth","James","Female",43,"Scotland","Other","28.Dec.15",19695.66
"3982",200003982,"Sean","McDonald","Male",54,"Scotland","Other","28.Dec.15",28430.19
"3996",200003996,"Christopher","Clarkson","Male",55,"Scotland","Blue Collar","29.Dec.15",39834.95
"3997",200003997,"John","Lambert","Male",53,"Scotland","Blue Collar","29.Dec.15",48775.57
"3998",200003998,"Victor","Miller","Male",44,"Scotland","Other","29.Dec.15",25358.91
"3999",200003999,"Robert","Johnston","Male",50,"Scotland","Other","29.Dec.15",76764.62
"4009",200004009,"Alison","Quinn","Female",64,"Scotland","Other","30.Dec.15",73503.9
"4010",200004010,"Sam","Lewis","Male",64,"Scotland","Other","30.Dec.15",19711.66
"4011",200004011,"Keith","Hughes","Male",52,"Scotland","Blue Collar","30.Dec.15",56069.72
"4012",200004012,"Hannah","Springer","Female",50,"Scotland","Other","30.Dec.15",59477.82
"4013",200004013,"Christian","Reid","Male",51,"Scotland","Blue Collar","30.Dec.15",239.45
